adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,policy_intensity,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,Optional,Notes,source,access_date
USA,New Mexico,NM,all,all,3/19/2020,social_distance,1,NA,NA,NA,N,"The New Mexico Corrections Department implemented new safeguards suspending all visitation through the end of April, in tandem with increasing inmate access to phones and video conferencing. The sovereign tribal nations joined the Governor in collective efforts to prevent further transmission by temporarily closing all tribal casinos.",https://www.newmexico.gov/2020/03/19/additional-precautions-in-response-to-covid-19/,3/26/2020
USA,New Mexico,NM,all,all,3/23/2020,business_closure,1,NA,NA,NA,N,a new public health emergency order closing all non-essential businesses and further restricting mass gatherings.,https://cv.nmhealth.org/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,3/25/2020
USA,New Mexico,NM,all,all,3/23/2020,no_gathering,1,NA,NA,5,N,"“Mass gathering” means any public or private gathering that brings together five (5) or more individuals in a single room or connected space, confined outdoor space or an
open outdoor space where individuals are within six (6) feet of each other, but does not include the presence of five (5) or more individuals where those individuals regularly reside. “",https://cv.nmhealth.org/wp-content/uploads/2020/03/COVID-19-DOH-Order-fv.pdf,3/30/2020
USA,New Mexico,NM,all,all,3/24/2020,work_from_home,1,NA,NA,NA,N,requires 100 percent of the state’s non-essential workforce to work from home.,https://cv.nmhealth.org/2020/03/23/state-enacts-further-restrictions-to-stop-spread-including-stay-at-home-instruction/,3/25/2020
USA,Nevada,NV,all,all,3/12/2020,emergency_declaration,1,NA,NA,NA,NA,declared state of emergency,http://gov.nv.gov/News/Press/2020/TODAY_at_5_30pm__Governor_Sisolak_to_Make_Announcement_Regarding_COVID-19/,3/17/2020
USA,Nevada,NV,all,all,3/15/2020,school_closure,1,NA,NA,NA,N,The Governor closed all public elementary and secondary education schools through April 6.,https://thehill.com/homenews/state-watch/487697-nevada-schools-to-close-through-early-april-due-to-coronavirus,3/17/2020
USA,Nevada,NV,all,all,3/16/2020,no_gathering,0.5,NA,NA,50,N,The Governor announced new guidance which limits mass gatherings to 50 people or less and requires bars and restaurants to move to takeout only (on a regional basis).,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Nevada,NV,all,all,3/17/2020,business_closure,1,NA,NA,NA,N,for all nonessential businesses to close to the public for 30 days.,https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,Nevada,NV,all,all,3/17/2020,social_distance,1,NA,NA,NA,N,Nevadans must ensure that 6 feet of social distancing per person for non-household members is maintained at all times. requiring restaurants and bars to offer non-dine in options to customers.,http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Press/2020/NV_Health_Response_COVID19.pdf,3/25/2020
USA,Nevada,NV,all,all,3/17/2020,home_isolation,1,NA,NA,NA,N,all Nevadans to stay home,http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Press/2020/NV_Health_Response_COVID19.pdf,3/25/2020
USA,Nevada,NV,all,all,3/17/2020,religious_closure,1,NA,NA,NA,Y,"While the Governor cannot and will not say that places of worship should be closed, he strongly urges our faith leaders to find ways to tend to your congregation without bringing them together in person.",http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Press/2020/NV_Health_Response_COVID19.pdf,3/25/2020
USA,Nevada,NV,all,all,3/24/2020,no_gathering,1,NA,NA,10,N,a directive limiting mass gathering to ten or less individuals (minus family members) in any indoor or outdoor public area.,https://nvhealthresponse.nv.gov/wp-content/uploads/2020/03/03.24-PUBLIC-GATHERING-DIRECTIVE_.pdf,3/30/2020
USA,New York,NY,all,all,2/1/2020,pos_cases_quarantine,1,NA,NA,NA,Y,self-quarantining when sick,http://www.p12.nysed.gov/sss/schoolhealth/schoolhealthservices/coronavirus/covid-19-p-12-school-guidance.pdf,3/14/2020
USA,New York,NY,all,all,2/28/2020,travel_ban_local,1,NA,NA,NA,Y,suspend school sponsored travel,http://www.p12.nysed.gov/sss/schoolhealth/schoolhealthservices/coronavirus/covid-19-p-12-school-guidance.pdf,3/14/2020
USA,New York,NY,all,all,3/3/2020,paid_sick_leave,0.33,NA,NA,NA,N,paid sick leave,https://www.nga.org/coronavirus/#states,3/14/2020
USA,New York,NY,all,all,3/7/2020,emergency_declaration,1,NA,NA,NA,NA,state of emergency,https://www.nga.org/coronavirus/#states,3/14/2020
USA,New York,NY,all,all,3/11/2020,paid_sick_leave,0.67,NA,NA,NA,N,paid sick leave,https://www.nga.org/coronavirus/#states,3/14/2020
USA,New York,NY,all,all,3/12/2020,no_gathering,0.5,NA,NA,500,N,cancel large gatherings of over 500 people,https://www.nga.org/coronavirus/#states,3/14/2020
USA,New York,NY,New York,New York City,3/13/2020,social_distance,0.167,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,New York,NY,all,all,3/16/2020,social_distance,0.33,NA,NA,NA,N,"Directs all nonessential state workers to work from home; Bars that do not serve food will be required to temporarily close. These measures will take effect at 8PM tonight. Temporarily close movie theaters, gyms and fitness centers, and similar public workout facilities and studios.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Northeast-Governors-From-Connecticut-New-York-New-Jersey-Announce-Collective-Measures,3/17/2020
USA,New York,NY,all,all,3/16/2020,school_closure,1,NA,NA,NA,N,directing all New York schools to close from March 19 – April 1.,https://www.governor.ny.gov/news/governor-cuomo-signs-executive-order-closing-schools-statewide-two-weeks,3/26/2020
USA,New York,NY,all,all,3/16/2020,event_cancel,1,NA,NA,NA,N,delayed village elections until APril 28,https://www.nga.org/coronavirus/#states,3/17/2020
USA,New York,NY,all,all,3/16/2020,no_gathering,1,NA,NA,50,N,These uniform standards will limit crowd capacity for social and recreational gatherings to 50 people effective 8PM tonight.,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Northeast-Governors-From-Connecticut-New-York-New-Jersey-Announce-Collective-Measures,3/17/2020
USA,New York,NY,New York,New York City,3/17/2020,social_distance,0.5,NA,NA,NA,N,mandatory shut down of restaurants and bars,https://www.washingtonpost.com/health/states-begin-imposing-harsher-measures-to-contain-coronavirus-as-us-cases-rise-sharply/2020/03/15/267577a6-65b3-11ea-acca-80c22bbee96f_story.html,3/16/2020
USA,New York,NY,all,all,3/17/2020,paid_sick_leave,1,NA,NA,NA,N,legislation that guarantees job protection and pay for New Yorkers who have been quarantined. The bill also includes comprehensive paid sick leave.,https://www.governor.ny.gov/news/governor-cuomo-announces-three-way-agreement-legislature-paid-sick-leave-bill-provide-immediate,3/26/2020
USA,New York,NY,all,all,3/18/2020,social_distance,0.67,NA,NA,NA,N,"Closing restaurants and bars for on premise service and move to take-out and delivery services only; and Temporary closing of movie theaters, gyms, and casinos.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Northeast-Governors-From-Connecticut-New-York-New-Jersey-Announce-Collective-Measures,3/26/2020
USA,New York,NY,all,all,3/19/2020,work_from_home,1,NA,NA,NA,N,"an executive order requiring in-office personnel to decrease in-office workforce by 75 percent, with exceptions for essential businesses.",https://www.governor.ny.gov/news/governor-cuomo-signs-executive-order-mandating-businesses-require-office-personnel-decrease,3/26/2020
USA,New York,NY,all,all,3/20/2020,social_distance,0.84,NA,NA,NA,N,"The Governor, together with Governor Murphy, Governor Lamont, and Governor Wolf directed the temporary closure of barber shops, nail and hair salons, and related personal care services. It also requires that all non-essential gatherings be canceled, and that anyone going outside maintain at least six feet of space between themselves and others.",https://www.governor.ny.gov/news/amid-covid-19-pandemic-governor-cuomo-governor-murphy-governor-lamont-and-governor-wolf-direct,3/26/2020
USA,New York,NY,all,all,3/20/2020,home_isolation,1,NA,NA,NA,Y,individuals should stay home to the greatest extent,https://www.lohud.com/story/news/2020/03/20/coronavirus-new-york-orders-residents-stay-home-q-and-a/2885420001/,
USA,New York,NY,all,all,3/20/2020,work_from_home,0.5,NA,NA,NA,N,"All businesses and not-for-profit entities in the state shall utilize, to the maximum extent possible, any telecommuting or work from home procedures that they can safely utilize. Each employer shall reduce the in-person workforce at any work locations by 50% no later than March 20 at 8 p.m.",https://www.governor.ny.gov/news/no-2026-continuing-temporary-suspension-and-modification-laws-relating-disaster-emergency,3/25/2020
USA,New York,NY,all,all,3/22/2020,social_distance,1,NA,NA,NA,N,"Individuals should limit use of public transportation to when absolutely necessary and should limit potential exposure by spacing out at least six feet from other riders; Suspending all elective, non-critical surgeries to help expand hospital capacity.",https://www.governor.ny.gov/news/amid-ongoing-covid-19-pandemic-governor-cuomo-accepts-recommendation-army-corps-engineers-four,3/30/2020
USA,New York,NY,all,all,3/22/2020,business_closure,1,NA,NA,0,N,"PAUSE went into effect Sunday, March 22 at 8 p.m. It barred non-essential gatherings of any size and limited outdoor exercise to only those activities that could be done with proper spacing from others, such as hiking or running.",https://coronavirus.health.ny.gov/new-york-state-pause,3/31/2020
USA,New York,NY,all,all,3/22/2020,pos_cases_quarantine,1,NA,NA,NA,N,Sick individuals should not leave their home unless to receive medical care and only after a telehealth visit to determine if leaving the home is in the best interest of their health;,https://coronavirus.health.ny.gov/new-york-state-pause,3/31/2020
USA,Ohio,OH,all,all,2/27/2020,travel_ban_local,1,NA,NA,NA,Y,"asking our college and university leaders to prohibit college travel to nations where the CDC has recommended no travel, such as China and South Korea.",https://www.nga.org/coronavirus/#states,3/17/2020
USA,Ohio,OH,all,all,3/12/2020,school_closure,1,NA,NA,NA,N,all schools closed for 3 weeks,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Ohio,OH,Franklin,Columbus,3/13/2020,social_distance,0.25,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Ohio,OH,Hamilton,Cincinnati,3/13/2020,social_distance,0.25,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Ohio,OH,Lucas,Toledo,3/15/2020,social_distance,0.25,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,Ohio,OH,all,all,3/15/2020,social_distance,0.25,NA,NA,NA,Y,"Generally, Governor DeWine recommends that organizers of any events involving a large gathering of individuals in close proximity be canceled or postponed, such as parades. The Governor ordered all Ohio bars and restaurants to close, with only take-out and delivery options available.",https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/dewine-orders-ohio-bars-restaurants-to-close,3/17/2020
USA,Ohio,OH,all,all,3/17/2020,social_distance,0.5,NA,NA,NA,N,regarding the closure of all polling locations on March 17.,https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/order-on-closure-of-polling-locations,3/26/2020
USA,Ohio,OH,all,all,3/20/2020,social_distance,0.75,NA,NA,NA,N,all senior living centers to stop providing adult day care services in congregate care settings.,https://ngaorg1-my.sharepoint.com/:b:/g/personal/ngabox_nga_org/EYuYbJD3YlZPh6IyrX0jt8ABVwwxP0E7-GR5qQ695UJDdA,3/26/2020
USA,Ohio,OH,all,all,3/21/2020,social_distance,1,NA,NA,NA,N,a Director’s Order closing all internet cafes.,https://ngaorg1-my.sharepoint.com/:b:/g/personal/ngabox_nga_org/EUB9OOezRwZCmMyK9bEWJSsBwq4B2ugLyhu_RL7vDF938w,3/26/2020
