adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,optional,notes,source,access_date,intensity_group,intensity_group2,intensity_group3,intensity_group4,intensity_group5
USA,Nebraska,NE,Polk,all,3/28/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Seward,all,3/28/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,York,all,3/28/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Burt,all,3/29/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Cuming,all,3/29/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Madison,all,3/29/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Stanton,all,3/29/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Banner,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Box Butte,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Cheyenne,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Dawes,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Deuel,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Garden,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Grant,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Kimball,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Morrill,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Scotts Bluff,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Sheridan,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Sioux,all,3/30/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Adams,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Clay,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Nuckolls,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Webster,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Buffalo,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Dawson,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Franklin,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Gosper,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Harlan,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Kearney,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Phelps,all,3/31/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Antelope,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Arthur,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Boyd,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Brown,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Cherry,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Holt,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Hooker,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Keya Paha,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
USA,Nebraska,NE,Knox,all,4/1/2020,no_gathering,NA,NA,10,N,"gatherings are hereby prohibited, defined as any event or conveniing that brings together more than 10 patrons",https://governor.nebraska.gov/press/gov-ricketts-announces-15-counties-north-and-central-nebraska-now-included-state%E2%80%99s-directed,4/9/2020,no_gathering_5_49,,,,
